3992.6,0.004646445
3990.7,0.004499671
3988.8,0.004354428
3986.8,0.004224423
3984.9,0.004095713
3983,0.003965544
3981.1,0.003845923
3979.1,0.003737522
3977.2,0.003642356
3975.3,0.003551379
3973.3,0.003447401
3971.4,0.003334868
3969.5,0.003228148
3967.6,0.003137278
3965.6,0.003060183
3963.7,0.002966591
3961.8,0.002845575
3959.8,0.002732323
3957.9,0.002637876
3956,0.002552333
3954.1,0.002492014
3952.1,0.002461042
3950.2,0.002425633
3948.3,0.00235507
3946.3,0.002275169
3944.4,0.002226475
3942.5,0.002193608
3940.6,0.002158199
3938.6,0.002128288
3936.7,0.002092416
3934.8,0.002040879
3932.8,0.001985696
3930.9,0.001932008
3929,0.001883606
3927.1,0.001850576
3925.1,0.001832404
3923.2,0.001818756
3921.3,0.001809988
3919.3,0.001815444
3917.4,0.001825858
3915.5,0.001810401
3913.5,0.001770439
3911.6,0.001749063
3909.7,0.001768751
3907.8,0.001828536
3905.8,0.001918524
3903.9,0.00198591
3902,0.001988438
3900,0.001951163
3898.1,0.001914898
3896.2,0.001917491
3894.3,0.001973316
3892.3,0.00203387
3890.4,0.002057769
3888.5,0.002097032
3886.5,0.002193608
3884.6,0.002183094
3882.7,0.002115759
3880.8,0.00201203
3878.8,0.001907177
3876.9,0.00186958
3875,0.001885907
3873,0.001901371
3871.1,0.001929971
3869.2,0.001937123
3867.3,0.001889981
3865.3,0.001844386
3863.4,0.001818101
3861.5,0.001771266
3859.5,0.001725057
3857.6,0.00181674
3855.7,0.002084424
3853.8,0.002251712
3851.8,0.002113593
3849.9,0.001883884
3848,0.001806697
3846,0.001877345
3844.1,0.001980375
3842.2,0.002053844
3840.3,0.00215431
3838.3,0.002269157
3836.4,0.002276195
3834.5,0.002202726
3832.5,0.002172737
3830.6,0.002193608
3828.7,0.00211494
3826.8,0.002052512
3824.8,0.002051792
3822.9,0.002090749
3821,0.002061907
3819,0.001994764
3817.1,0.001968102
3815.2,0.001887004
3813.3,0.00174471
3811.3,0.001683166
3809.4,0.001735322
3807.5,0.001790634
3805.5,0.001777085
3803.6,0.001783503
3801.7,0.001807851
3799.7,0.001746377
3797.8,0.001679547
3795.9,0.001685716
3794,0.001703773
3792,0.001704692
3790.1,0.001724025
3788.2,0.001787001
3786.2,0.001864765
3784.3,0.001927827
3782.4,0.001989998
3780.5,0.002042411
3778.5,0.002061929
3776.6,0.002095215
3774.7,0.002193608
3772.7,0.002254647
3770.8,0.00229047
3768.9,0.002247766
3767,0.002154174
3765,0.002072813
3763.1,0.002018292
3761.2,0.001987192
3759.2,0.001950557
3757.3,0.001906464
3755.4,0.001937101
3753.5,0.002072307
3751.5,0.002180267
3749.6,0.002137292
3747.7,0.002075612
3745.7,0.002120111
3743.8,0.002088719
3741.9,0.001913915
3740,0.001813606
3738,0.001858283
3736.1,0.001930341
3734.2,0.00195221
3732.2,0.00191482
3730.3,0.001884525
3728.4,0.00194285
3726.5,0.002034846
3724.5,0.002073725
3722.6,0.002087665
3720.7,0.002121849
3718.7,0.002193608
3716.8,0.002213097
3714.9,0.002287286
3713,0.002381925
3711,0.002396748
3709.1,0.002303591
3707.2,0.002196237
3705.2,0.002171498
3703.3,0.002224901
3701.4,0.002247638
3699.5,0.002208118
3697.5,0.002174696
3695.6,0.002157935
3693.7,0.002160948
3691.7,0.002229167
3689.8,0.002305521
3687.9,0.002244739
3685.9,0.002065796
3684,0.001944289
3682.1,0.001950628
3680.2,0.002034312
3678.2,0.002166504
3676.3,0.002281231
3674.4,0.002302786
3672.4,0.002315878
3670.5,0.002347441
3668.6,0.002274784
3666.7,0.002151154
3664.7,0.002128502
3662.8,0.002193608
3660.9,0.002192554
3658.9,0.002212869
3657,0.002254861
3655.1,0.002285882
3653.2,0.002339969
3651.2,0.002425733
3649.3,0.002451917
3647.4,0.002371169
3645.4,0.002239574
3643.5,0.002128709
3641.6,0.002062548
3639.7,0.002031398
3637.7,0.002023627
3635.8,0.002025671
3633.9,0.002029967
3631.9,0.002068888
3630,0.00212868
3628.1,0.002084345
3626.2,0.001937685
3624.2,0.00185304
3622.3,0.001895573
3620.4,0.001982405
3618.4,0.002025408
3616.5,0.002042817
3614.6,0.002067114
3612.7,0.002085307
3610.7,0.00212405
3608.8,0.002174938
3606.9,0.002193608
3604.9,0.002135326
3603,0.002121536
3601.1,0.002115573
3599.2,0.002092587
3597.2,0.002074544
3595.3,0.002062149
3593.4,0.002029418
3591.4,0.002004266
3589.5,0.002022031
3587.6,0.002030494
3585.7,0.001983352
3583.7,0.001920041
3581.8,0.001878855
3579.9,0.001851316
3577.9,0.001830816
3576,0.001827276
3574.1,0.00183182
3572.2,0.001847107
3570.2,0.001903202
3568.3,0.001962268
3566.4,0.001953221
3564.4,0.00191118
3562.5,0.001903701
3560.6,0.001927136
3558.6,0.00195471
3556.7,0.001983659
3554.8,0.002041136
3552.9,0.002126721
3550.9,0.002193608
3549,0.002144102
3547.1,0.002126358
3545.1,0.002102039
3543.2,0.002047212
3541.3,0.002004629
3539.4,0.001983377
3537.4,0.001962987
3535.5,0.001937016
3533.6,0.001900495
3531.6,0.001863764
3529.7,0.001843331
3527.8,0.001835083
3525.9,0.001837109
3523.9,0.001850935
3522,0.001852627
3520.1,0.001830848
3518.1,0.001826296
3516.2,0.001854219
3514.3,0.001876672
3512.4,0.00188169
3510.4,0.001888129
3508.5,0.001908277
3506.6,0.001944442
3504.6,0.001973583
3502.7,0.001988624
3500.8,0.002021586
3498.9,0.002077543
3496.9,0.002136605
3495,0.002193608
3493.1,0.002158224
3491.1,0.002123975
3489.2,0.002103781
3487.3,0.002083163
3485.4,0.002032919
3483.4,0.001971802
3481.5,0.001934644
3479.6,0.001909688
3477.6,0.001878865
3475.7,0.001851405
3473.8,0.001837052
3471.9,0.001833875
3469.9,0.001841575
3468,0.001849739
3466.1,0.001844948
3464.1,0.001844667
3462.2,0.001863782
3460.3,0.001885308
3458.4,0.001895455
3456.4,0.00189964
3454.5,0.001899783
3452.6,0.001902614
3450.6,0.001932222
3448.7,0.001987156
3446.8,0.002034946
3444.8,0.002069753
3442.9,0.002110185
3441,0.002154954
3439.1,0.002193608
3437.1,0.002144704
3435.2,0.002115121
3433.3,0.002084484
3431.3,0.002029903
3429.4,0.001963254
3427.5,0.001910535
3425.6,0.001888432
3423.6,0.001901549
3421.7,0.001930313
3419.8,0.001942013
3417.8,0.00192382
3415.9,0.001897895
3414,0.00188653
3412.1,0.0018846
3410.1,0.001895381
3408.2,0.001919714
3406.3,0.001920255
3404.3,0.001877102
3402.4,0.001839246
3400.5,0.001858796
3398.6,0.001911315
3396.6,0.001944912
3394.7,0.001953136
3392.8,0.001958215
3390.8,0.001980781
3388.9,0.002024842
3387,0.002078145
3385.1,0.002133973
3383.1,0.002193608
3381.2,0.002155414
3379.3,0.002105391
3377.3,0.002061042
3375.4,0.002026954
3373.5,0.001989336
3371.6,0.001956569
3369.6,0.001933251
3367.7,0.001908124
3365.8,0.001887948
3363.8,0.001875047
3361.9,0.001866614
3360,0.001875617
3358.1,0.001880482
3356.1,0.0018561
3354.2,0.001841518
3352.3,0.001861802
3350.3,0.001887011
3348.4,0.001908085
3346.5,0.001932617
3344.6,0.001950757
3342.6,0.001962816
3340.7,0.001972144
3338.8,0.001981821
3336.8,0.002014335
3334.9,0.00207943
3333,0.00214298
3331,0.002168638
3329.1,0.002174771
3327.2,0.002193608
3325.3,0.002126874
3323.3,0.002069134
3321.4,0.002052366
3319.5,0.002051814
3317.5,0.002027078
3315.6,0.001983459
3313.7,0.001928931
3311.8,0.001869395
3309.8,0.001834377
3307.9,0.001840486
3306,0.001858924
3304,0.001856274
3302.1,0.001834466
3300.2,0.00181642
3298.3,0.001826367
3296.3,0.001861923
3294.4,0.001884251
3292.5,0.001876807
3290.5,0.00186635
3288.6,0.001871575
3286.7,0.001886049
3284.8,0.001909502
3282.8,0.001949574
3280.9,0.002006154
3279,0.002062043
3277,0.00209311
3275.1,0.002113917
3273.2,0.002149013
3271.3,0.002193608
3269.3,0.002160247
3267.4,0.002137638
3265.5,0.002100148
3263.5,0.002038515
3261.6,0.001982223
3259.7,0.00195398
3257.8,0.001930908
3255.8,0.001893272
3253.9,0.001864266
3252,0.001858059
3250,0.001848496
3248.1,0.001839894
3246.2,0.001859077
3244.3,0.0018754
3242.3,0.00186828
3240.4,0.001856235
3238.5,0.001841038
3236.5,0.001835567
3234.6,0.00184701
3232.7,0.001862575
3230.8,0.001889411
3228.8,0.001924857
3226.9,0.001948669
3225,0.001972336
3223,0.00202346
3221.1,0.002085788
3219.2,0.00211994
3217.2,0.002141185
3215.3,0.002193608
3213.4,0.002159093
3211.5,0.002098862
3209.5,0.002038169
3207.6,0.002016461
3205.7,0.002003443
3203.7,0.001963479
3201.8,0.001919439
3199.9,0.001889689
3198,0.001867244
3196,0.001859433
3194.1,0.001858493
3192.2,0.001842719
3190.2,0.001833647
3188.3,0.001848015
3186.4,0.001848489
3184.5,0.00181928
3182.5,0.001789141
3180.6,0.001773481
3178.7,0.001781114
3176.7,0.001814326
3174.8,0.00184446
3172.9,0.00186047
3171,0.001892695
3169,0.001952623
3167.1,0.002010848
3165.2,0.002049744
3163.2,0.002082532
3161.3,0.00212686
3159.4,0.002193608
3157.5,0.002159392
3155.5,0.002108764
3153.6,0.00204864
3151.7,0.002001431
3149.7,0.001967557
3147.8,0.001951093
3145.9,0.001954845
3144,0.001952097
3142,0.00193432
3140.1,0.001918469
3138.2,0.001908708
3136.2,0.001901293
3134.3,0.001892868
3132.4,0.001890163
3130.5,0.001901045
3128.5,0.001928789
3126.6,0.001963032
3124.7,0.001968317
3122.7,0.001939199
3120.8,0.001915721
3118.9,0.001924835
3117,0.001962366
3115,0.002016573
3113.1,0.002076198
3111.2,0.002112277
3109.2,0.002111364
3107.3,0.002115497
3105.4,0.002155011
3103.5,0.002193608
3101.5,0.002124445
3099.6,0.002054951
3097.7,0.002011222
3095.7,0.001978672
3093.8,0.001939105
3091.9,0.00189581
3089.9,0.001859693
3088,0.001826095
3086.1,0.001793195
3084.2,0.001780884
3082.2,0.001785275
3080.3,0.001773962
3078.4,0.001757148
3076.4,0.001762857
3074.5,0.001781265
3072.6,0.00179838
3070.7,0.001812678
3068.7,0.001833665
3066.8,0.001868644
3064.9,0.001893555
3062.9,0.001896869
3061,0.001903861
3059.1,0.001927836
3057.2,0.001963594
3055.2,0.002010608
3053.3,0.002066058
3051.4,0.002116811
3049.4,0.002155602
3047.5,0.002193608
3045.6,0.002117107
3043.7,0.002043373
3041.7,0.001978986
3039.8,0.001920344
3037.9,0.001856224
3035.9,0.001806925
3034,0.001776749
3032.1,0.001733094
3030.2,0.001671893
3028.2,0.001624633
3026.3,0.001601767
3024.4,0.001595723
3022.4,0.001605405
3020.5,0.001609711
3018.6,0.00160254
3016.7,0.001629053
3014.7,0.001708918
3012.8,0.001813179
3010.9,0.001921006
3008.9,0.002011674
3007,0.002101851
3005.1,0.002193608
3003.2,0.002305977
3001.2,0.002440369
2999.3,0.002621272
2997.4,0.002865164
2995.4,0.003175572
2993.5,0.003570581
2991.6,0.004090588
2989.7,0.004766024
2987.7,0.005630273
2985.8,0.006754403
2983.9,0.008237061
2981.9,0.010196108
2980,0.012797383
2978.1,0.016260975
2976.1,0.020828103
2974.2,0.026749442
2972.3,0.034217603
2970.4,0.043212018
2968.4,0.053274012
2966.5,0.063111286
2964.6,0.070454259
2962.6,0.072832173
2960.7,0.06907415
2958.8,0.060294653
2956.9,0.049246589
2954.9,0.038585451
2953,0.029714806
2951.1,0.02288781
2949.1,0.017797832
2947.2,0.014021393
2945.3,0.011209244
2943.4,0.00908147
2941.4,0.007439315
2939.5,0.006175761
2937.6,0.005201694
2935.6,0.004426079
2933.7,0.003793817
2931.8,0.003286281
2929.9,0.002902455
2927.9,0.002650039
2926,0.002536498
2924.1,0.002561006
2922.1,0.002715781
2920.2,0.003006273
2918.3,0.003458013
2916.4,0.004085607
2914.4,0.004893738
2912.5,0.005874268
2910.6,0.006942723
2908.6,0.007920687
2906.7,0.008588161
2904.8,0.008754707
2902.9,0.00836022
2900.9,0.007535026
2899,0.006523677
2897.1,0.005558332
2895.1,0.004756758
2893.2,0.004108726
2891.3,0.003580482
2889.4,0.003173707
2887.4,0.002885406
2885.5,0.002675155
2883.6,0.002502239
2881.6,0.002361527
2879.7,0.002241957
2877.8,0.002065006
2875.9,0.001901033
2873.9,0.001749579
2872,0.001610745
2870.1,0.001500474
2868.1,0.00142748
2866.2,0.001373941
2864.3,0.001311047
2862.3,0.001240122
2860.4,0.001193941
2858.5,0.00119348
2856.6,0.001224175
2854.6,0.001265498
2852.7,0.00133689
2850.8,0.001451368
2848.8,0.001566099
2846.9,0.001656891
2845,0.001744595
2843.1,0.001834596
2841.1,0.001917212
2839.2,0.001987716
2837.3,0.002046692
2835.3,0.002109334
2833.4,0.002193608
2831.5,0.002265355
2829.6,0.002335201
2827.6,0.002402327
2825.7,0.002473524
2823.8,0.002537027
2821.8,0.002530336
2819.9,0.002526148
2818,0.002521796
2816.1,0.002541655
2814.1,0.002586301
2812.2,0.002631422
2810.3,0.00266547
2808.3,0.002688034
2806.4,0.002684432
2804.5,0.002657695
2802.6,0.002650967
2800.6,0.002680885
2798.7,0.002719529
2796.8,0.002746161
2794.8,0.002755184
2792.9,0.0027424
2791,0.002711169
2789.1,0.00266393
2787.1,0.00259215
2785.2,0.00249843
2783.3,0.00240257
2781.3,0.002314254
2779.4,0.002233195
2777.5,0.002166384
2775.6,0.002130844
2773.6,0.00213397
2771.7,0.002158452
2769.8,0.002190868
2767.8,0.002223741
2765.9,0.002135886
2764,0.00204105
2762.1,0.001963601
2760.1,0.001905107
2758.2,0.001854104
2756.3,0.001815242
2754.3,0.001794296
2752.4,0.001780036
2750.5,0.001761647
2748.5,0.001742656
2746.6,0.001731828
2744.7,0.001731371
2742.8,0.001737352
2740.8,0.00174075
2738.9,0.001732735
2737,0.001729428
2735,0.001749129
2733.1,0.001774262
2731.2,0.00178855
2729.3,0.00179847
2727.3,0.001807035
2725.4,0.001819835
2723.5,0.001844847
2721.5,0.001879723
2719.6,0.001930792
2717.7,0.00200413
2715.8,0.002080024
2713.8,0.002139145
2711.9,0.002193608
2710,0.002137581
2708,0.002087335
2706.1,0.002033941
2704.2,0.001977361
2702.3,0.001923742
2700.3,0.001875353
2698.4,0.001828471
2696.5,0.001776484
2694.5,0.00172379
2692.6,0.001698397
2690.7,0.001709746
2688.8,0.001722073
2686.8,0.001698961
2684.9,0.001655214
2683,0.001637671
2681,0.00165024
2679.1,0.001666754
2677.2,0.001683251
2675.3,0.00170312
2673.3,0.001733856
2671.4,0.001781111
2669.5,0.001830092
2667.5,0.001874135
2665.6,0.001928959
2663.7,0.002006611
2661.8,0.002096093
2659.8,0.002167058
2657.9,0.002196125
2656,0.002193608
2654,0.002146098
2652.1,0.00210579
2650.2,0.002058747
2648.3,0.002014541
2646.3,0.001980436
2644.4,0.001940853
2642.5,0.001894647
2640.5,0.001856418
2638.6,0.001837308
2636.7,0.001835887
2634.8,0.001831044
2632.8,0.001805784
2630.9,0.001774516
2629,0.00175741
2627,0.001758884
2625.1,0.001780455
2623.2,0.001807956
2621.2,0.001815367
2619.3,0.001809447
2617.4,0.001820828
2615.5,0.001853557
2613.5,0.001893362
2611.6,0.001941508
2609.7,0.00199705
2607.7,0.002052192
2605.8,0.002095937
2603.9,0.002120564
2602,0.002146153
2600,0.002193608
2598.1,0.002194586
2596.2,0.002211778
2594.2,0.002220686
2592.3,0.00220326
2590.4,0.002192273
2588.5,0.002202069
2586.5,0.002195546
2584.6,0.002187383
2582.7,0.00221327
2580.7,0.002248198
2578.8,0.002274831
2576.9,0.002309625
2575,0.002358522
2573,0.002401555
2571.1,0.002424231
2569.2,0.002461808
2567.2,0.002533218
2565.3,0.002581297
2563.4,0.002577532
2561.5,0.002580873
2559.5,0.002627966
2557.6,0.002687317
2555.7,0.002726529
2553.7,0.002740106
2551.8,0.002751198
2549.9,0.002801326
2548,0.002886398
2546,0.00294259
2544.1,0.002954333
2542.2,0.002958177
2540.2,0.00294207
2538.3,0.002883482
2536.4,0.002786043
2534.5,0.002665809
2532.5,0.002551339
2530.6,0.002450046
2528.7,0.002353874
2526.7,0.00225968
2524.8,0.002181113
2522.9,0.002149892
2521,0.00216201
2519,0.002193608
2517.1,0.002232855
2515.2,0.002304903
2513.2,0.002355489
2511.3,0.002381657
2509.4,0.002473469
2507.4,0.002657969
2505.5,0.002863512
2503.6,0.00306338
2501.7,0.003256642
2499.7,0.003398737
2497.8,0.003446841
2495.9,0.003425337
2493.9,0.003380959
2492,0.003333802
2490.1,0.003282852
2488.2,0.003205041
2486.2,0.003081491
2484.3,0.002950095
2482.4,0.002860527
2480.4,0.002812621
2478.5,0.002790803
2476.6,0.002779058
2474.7,0.002747538
2472.7,0.002690601
2470.8,0.002637864
2468.9,0.002598748
2466.9,0.002553976
2465,0.002510359
2463.1,0.002490296
2461.2,0.00248274
2459.2,0.002467811
2457.3,0.002434594
2455.4,0.002383145
2453.4,0.002348242
2451.5,0.002341413
2449.6,0.002332813
2447.7,0.002312085
2445.7,0.002285226
2443.8,0.002262487
2441.9,0.002245086
2439.9,0.002228578
2438,0.002208243
2436.1,0.002180247
2434.2,0.002171257
2432.2,0.002193608
2430.3,0.002172148
2428.4,0.002141759
2426.4,0.002099762
2424.5,0.002055073
2422.6,0.002017694
2420.7,0.001986868
2418.7,0.001968068
2416.8,0.001974996
2414.9,0.002001116
2412.9,0.002031787
2411,0.002070745
2409.1,0.002098275
2407.2,0.002073906
2405.2,0.002012057
2403.3,0.001963964
2401.4,0.001959408
2399.4,0.001992826
2397.5,0.002029053
2395.6,0.002058743
2393.6,0.002080637
2391.7,0.002101436
2389.8,0.002142404
2387.9,0.00218224
2385.9,0.002191805
2384,0.002178503
2382.1,0.002176377
2380.1,0.002193608
2378.2,0.002220655
2376.3,0.002274494
2374.4,0.002350641
2372.4,0.002458906
2370.5,0.002566763
2368.6,0.002663329
2366.6,0.002776258
2364.7,0.002892891
2362.8,0.002972957
2360.9,0.002990996
2358.9,0.002953082
2357,0.002869985
2355.1,0.002723248
2353.1,0.002511604
2351.2,0.002299985
2349.3,0.002193608
2347.4,0.002219625
2345.4,0.002340129
2343.5,0.002466095
2341.6,0.002552364
2339.6,0.002583996
2337.7,0.002575123
2335.8,0.002568066
2333.9,0.002583102
2331.9,0.002595612
2330,0.002591202
2328.1,0.002690288
2326.1,0.002976481
2324.2,0.003194391
2322.3,0.00309061
2320.4,0.002810227
2318.4,0.002577404
2316.5,0.002423316
2314.6,0.002312106
2312.6,0.002223284
2310.7,0.002155779
2308.8,0.002112378
2306.9,0.002078615
2304.9,0.002050543
2303,0.002052204
2301.1,0.002068278
2299.1,0.002077554
2297.2,0.00212216
2295.3,0.00222278
2293.4,0.002323334
2291.4,0.002374042
2289.5,0.002404028
2287.6,0.002447129
2285.6,0.00245785
2283.7,0.002416826
2281.8,0.002384361
2279.8,0.002360664
2277.9,0.002317251
2276,0.002301522
2274.1,0.002312706
2272.1,0.00228699
2270.2,0.002226098
2268.3,0.002182692
2266.3,0.002193608
2264.4,0.00220686
2262.5,0.002220173
2260.6,0.002209672
2258.6,0.002211176
2256.7,0.002225465
2254.8,0.002219054
2252.8,0.002200623
2250.9,0.002193608
2249,0.002204499
2247.1,0.002222517
2245.1,0.002235309
2243.2,0.002266434
2241.3,0.002307082
2239.3,0.002302975
2237.4,0.002281636
2235.5,0.0023068
2233.6,0.002357155
2231.6,0.00240293
2229.7,0.002436928
2227.8,0.00245722
2225.8,0.002472624
2223.9,0.002482892
2222,0.002511169
2220.1,0.002572084
2218.1,0.002627858
2216.2,0.002608795
2214.3,0.00250589
2212.3,0.002429527
2210.4,0.002436817
2208.5,0.002497543
2206.6,0.002607038
2204.6,0.002720395
2202.7,0.002775657
2200.8,0.002775209
2198.8,0.002741247
2196.9,0.002694425
2195,0.002676761
2193.1,0.002744814
2191.1,0.002872279
2189.2,0.002974607
2187.3,0.003053807
2185.3,0.003058707
2183.4,0.002881703
2181.5,0.002703619
2179.6,0.002789929
2177.6,0.002999572
2175.7,0.003105443
2173.8,0.003242274
2171.8,0.003594404
2169.9,0.004069265
2168,0.004396444
2166.1,0.004430288
2164.1,0.004321051
2162.2,0.00399974
2160.3,0.003106191
2158.3,0.002194535
2156.4,0.002193608
2154.5,0.002896867
2152.5,0.003690022
2150.6,0.004208044
2148.7,0.004450823
2146.8,0.00463718
2144.8,0.004909319
2142.9,0.005124445
2141,0.005192058
2139,0.005250949
2137.1,0.00535752
2135.2,0.005402468
2133.3,0.005446619
2131.3,0.00566076
2129.4,0.006003094
2127.5,0.006321424
2125.5,0.006554913
2123.6,0.006707128
2121.7,0.00677843
2119.8,0.006814691
2117.8,0.006907612
2115.9,0.007020796
2114,0.007020705
2112,0.006918484
2110.1,0.006815469
2108.2,0.006756234
2106.3,0.006763073
2104.3,0.006805427
2102.4,0.006803381
2100.5,0.006723181
2098.5,0.00658691
2096.6,0.006424248
2094.7,0.006315428
2092.8,0.006369587
2090.8,0.006519101
2088.9,0.006603994
2087,0.006622605
2085,0.006638929
2083.1,0.006641319
2081.2,0.00663126
2079.3,0.006638301
2077.3,0.006630454
2075.4,0.006581019
2073.5,0.006506974
2071.5,0.006415445
2069.6,0.006328475
2067.7,0.006261932
2065.8,0.006221448
2063.8,0.006222929
2061.9,0.006253427
2060,0.006286319
2058,0.006253804
2056.1,0.006118301
2054.2,0.006075454
2052.3,0.006148013
2050.3,0.005896332
2048.4,0.005248469
2046.5,0.00471495
2044.5,0.004490841
2042.6,0.004369017
2040.7,0.004134467
2038.7,0.003753139
2036.8,0.003355963
2034.9,0.002972152
2033,0.002585591
2031,0.00232197
2029.1,0.002257733
2027.2,0.002258143
2025.2,0.00222708
2023.3,0.002233765
2021.4,0.002193608
2019.5,0.002173323
2017.5,0.002231428
2015.6,0.002354947
2013.7,0.002425241
2011.7,0.00235804
2009.8,0.002173194
2007.9,0.002072049
2006,0.002151335
2004,0.002454008
2002.1,0.002722942
2000.2,0.002924362
1998.2,0.003119935
1996.3,0.003318717
1994.4,0.003477289
1992.5,0.003564273
1990.5,0.003582241
1988.6,0.003525557
1986.7,0.00344869
1984.7,0.003452296
1982.8,0.003571827
1980.9,0.003596236
1979,0.00315471
1977,0.002466922
1975.1,0.002193608
1973.2,0.002283906
1971.2,0.002574269
1969.3,0.002926116
1967.4,0.00321511
1965.5,0.003433693
1963.5,0.003632098
1961.6,0.003770951
1959.7,0.003868456
1957.7,0.004028901
1955.8,0.004245442
1953.9,0.004419106
1952,0.004540127
1950,0.004685012
1948.1,0.004833063
1946.2,0.004894721
1944.2,0.004891811
1942.3,0.004869049
1940.4,0.004799572
1938.5,0.004666641
1936.5,0.004492176
1934.6,0.004317215
1932.7,0.004169295
1930.7,0.004054065
1928.8,0.003965024
1926.9,0.003909463
1924.9,0.003898666
1923,0.003892887
1921.1,0.00386558
1919.2,0.003814306
1917.2,0.003702247
1915.3,0.003531504
1913.4,0.003350294
1911.4,0.003205829
1909.5,0.003128887
1907.6,0.003085496
1905.7,0.003021561
1903.7,0.002953034
1901.8,0.002920619
1899.9,0.002904785
1897.9,0.002876182
1896,0.002842823
1894.1,0.002819054
1892.2,0.002813422
1890.2,0.00280213
1888.3,0.00275766
1886.4,0.002703486
1884.4,0.002661429
1882.5,0.002632196
1880.6,0.002611038
1878.7,0.002563218
1876.7,0.002474823
1874.8,0.002399035
1872.9,0.002386967
1870.9,0.002424874
1869,0.002442611
1867.1,0.002392897
1865.2,0.002310377
1863.2,0.002241385
1861.3,0.002193608
1859.4,0.002152459
1857.4,0.002115262
1855.5,0.0020731
1853.6,0.002035289
1851.7,0.002006865
1849.7,0.001992617
1847.8,0.002005823
1845.9,0.002041797
1843.9,0.002034834
1842,0.001947721
1840.1,0.001866929
1838.2,0.001855569
1836.2,0.001884804
1834.3,0.001914533
1832.4,0.001972422
1830.4,0.002040479
1828.5,0.002077503
1826.6,0.002094389
1824.7,0.002099444
1822.7,0.002097257
1820.8,0.002089221
1818.9,0.002074975
1816.9,0.002101906
1815,0.002193608
1813.1,0.00220801
1811.1,0.002211312
1809.2,0.002179975
1807.3,0.002136379
1805.4,0.002120535
1803.4,0.002137964
1801.5,0.002157593
1799.6,0.002156942
1797.6,0.002156197
1795.7,0.002186822
1793.8,0.002242766
1791.9,0.002265003
1789.9,0.002228798
1788,0.002196555
1786.1,0.00220417
1784.1,0.002219318
1782.2,0.002219474
1780.3,0.002209637
1778.4,0.002202265
1776.4,0.002231579
1774.5,0.002311911
1772.6,0.002364381
1770.6,0.002328884
1768.7,0.002264401
1766.8,0.002221107
1764.9,0.002212929
1762.9,0.002233876
1761,0.00222604
1759.1,0.002193608
1757.1,0.002138786
1755.2,0.002082619
1753.3,0.002066992
1751.4,0.002077547
1749.4,0.002020316
1747.5,0.001902705
1745.6,0.001796993
1743.6,0.00174744
1741.7,0.00175879
1739.8,0.001769913
1737.9,0.001788313
1735.9,0.001910451
1734,0.002011523
1732.1,0.001912386
1730.1,0.001750243
